OKRSEK,STRANA,HLASY,batch
12044,1,1694,54
12044,2,434,54
12044,3,275,54
12044,4,566,54
12044,5,636,54
12044,6,1086,54
12044,7,928,54
12044,8,3405,54
12021,1,1635,56
12021,2,450,56
12021,3,224,56
12021,4,562,56
12021,5,1438,56
12021,6,1609,56
12021,7,2022,56
12021,8,3660,56
12039,1,2333,62
12039,2,642,62
12039,3,623,62
12039,4,531,62
12039,5,1000,62
12039,6,1349,62
12039,7,1451,62
12039,8,2616,62
12010,1,2051,62
12010,2,381,62
12010,3,414,62
12010,4,665,62
12010,5,1464,62
12010,6,2878,62
12010,7,1275,62
12010,8,3988,62
12015,1,1819,64
12015,2,183,64
12015,3,214,64
12015,4,382,64
12015,5,656,64
12015,6,1700,64
12015,7,3510,64
12015,8,1161,64
12004,1,2502,68
12004,2,44,68
12004,3,602,68
12004,4,633,68
12004,5,2624,68
12004,6,3112,68
12004,7,1886,68
12004,8,4110,68
12046,1,2127,69
12046,2,578,69
12046,3,428,69
12046,4,192,69
12046,5,560,69
12046,6,1277,69
12046,7,1021,69
12046,8,2899,69
12041,1,1652,71
12041,2,627,71
12041,3,381,71
12041,4,582,71
12041,5,1007,71
12041,6,1858,71
12041,7,1041,71
12041,8,2132,71
12031,1,2417,72
12031,2,752,72
12031,3,359,72
12031,4,251,72
12031,5,586,72
12031,6,1375,72
12031,7,835,72
12031,8,2049,72
12040,1,2645,73
12040,2,1704,73
12040,3,304,73
12040,4,713,73
12040,5,1063,73
12040,6,1766,73
12040,7,1173,73
12040,8,2814,73
12027,1,1895,75
12027,2,298,75
12027,3,389,75
12027,4,318,75
12027,5,1603,75
12027,6,1747,75
12027,7,1060,75
12027,8,3178,75
12023,1,2088,76
12023,2,218,76
12023,3,549,76
12023,4,501,76
12023,5,586,76
12023,6,1959,76
12023,7,950,76
12023,8,3053,76
12030,1,1861,77
12030,2,1104,77
12030,3,227,77
12030,4,555,77
12030,5,991,77
12030,6,2290,77
12030,7,1189,77
12030,8,3170,77
12011,1,1771,78
12011,2,892,78
12011,3,306,78
12011,4,609,78
12011,5,1281,78
12011,6,2041,78
12011,7,1947,78
12011,8,4793,78
12034,1,1537,78
12034,2,1280,78
12034,3,401,78
12034,4,506,78
12034,5,1052,78
12034,6,1455,78
12034,7,1388,78
12034,8,2496,78
12013,1,2433,79
12013,2,255,79
12013,3,391,79
12013,4,704,79
12013,5,2821,79
12013,6,3304,79
12013,7,2924,79
12013,8,4498,79
12025,1,2011,80
12025,2,220,80
12025,3,497,80
12025,4,211,80
12025,5,852,80
12025,6,1528,80
12025,7,1048,80
12025,8,2004,80
12014,1,2377,81
12014,2,761,81
12014,3,490,81
12014,4,531,81
12014,5,1625,81
12014,6,2441,81
12014,7,1759,81
12014,8,3317,81
12029,1,2133,81
12029,2,1890,81
12029,3,484,81
12029,4,573,81
12029,5,822,81
12029,6,1215,81
12029,7,1616,81
12029,8,2249,81
12038,1,2186,82
12038,2,716,82
12038,3,499,82
12038,4,619,82
12038,5,363,82
12038,6,1408,82
12038,7,1575,82
12038,8,2110,82
12018,1,1774,82
12018,2,580,82
12018,3,632,82
12018,4,591,82
12018,5,899,82
12018,6,2109,82
12018,7,2776,82
12018,8,3554,82
12020,1,2064,83
12020,2,655,83
12020,3,554,83
12020,4,574,83
12020,5,1149,83
12020,6,1641,83
12020,7,2351,83
12020,8,3062,83
12032,1,1906,84
12032,2,727,84
12032,3,382,84
12032,4,429,84
12032,5,546,84
12032,6,1829,84
12032,7,1375,84
12032,8,2080,84
12012,1,2255,84
12012,2,435,84
12012,3,427,84
12012,4,1093,84
12012,5,2058,84
12012,6,3730,84
12012,7,1491,84
12012,8,5126,84
12045,1,1646,85
12045,2,649,85
12045,3,639,85
12045,4,649,85
12045,5,625,85
12045,6,1496,85
12045,7,1304,85
12045,8,2760,85
12033,1,2250,86
12033,2,1601,86
12033,3,292,86
12033,4,570,86
12033,5,509,86
12033,6,636,86
12033,7,1257,86
12033,8,2887,86
12035,1,1871,86
12035,2,530,86
12035,3,325,86
12035,4,475,86
12035,5,631,86
12035,6,1403,86
12035,7,1179,86
12035,8,2618,86
12037,1,2178,87
12037,2,875,87
12037,3,422,87
12037,4,726,87
12037,5,468,87
12037,6,1574,87
12037,7,1271,87
12037,8,2451,87
12028,1,1957,88
12028,2,590,88
12028,3,407,88
12028,4,428,88
12028,5,908,88
12028,6,2021,88
12028,7,1099,88
12028,8,1992,88
12042,1,2533,89
12042,2,508,89
12042,3,622,89
12042,4,591,89
12042,5,853,89
12042,6,1540,89
12042,7,1441,89
12042,8,2875,89
12019,1,1963,90
12019,2,216,90
12019,3,206,90
12019,4,616,90
12019,5,1109,90
12019,6,2037,90
12019,7,1460,90
12019,8,3807,90
12036,1,2250,91
12036,2,1225,91
12036,3,342,91
12036,4,739,91
12036,5,506,91
12036,6,1896,91
12036,7,1655,91
12036,8,2594,91
12024,1,2471,92
12024,2,833,92
12024,3,368,92
12024,4,401,92
12024,5,1145,92
12024,6,1573,92
12024,7,1543,92
12024,8,3123,92
12050,1,2542,94
12050,2,865,94
12050,3,739,94
12050,4,449,94
12050,5,937,94
12050,6,1054,94
