OKRSEK,STRANA,HLASY,batch
2,1,682,37
2,2,451,37
2,3,3931,37
2,4,1154,37
2,5,885,37
2,6,347,37
2,7,1179,37
2,8,230,37
2,9,458,37
8,1,1068,39
8,2,185,39
8,3,2075,39
8,4,1001,39
8,5,576,39
8,6,323,39
8,7,834,39
8,8,353,39
8,9,1032,39
1,1,466,43
1,2,333,43
1,3,2238,43
1,4,797,43
1,5,447,43
1,6,429,43
1,7,823,43
1,8,306,43
1,9,326,43
6,1,534,50
6,2,451,50
6,3,3105,50
6,4,972,50
6,5,1000,50
6,6,508,50
6,7,1127,50
6,8,182,50
6,9,571,50
5,1,811,58
5,2,475,58
5,3,4088,58
5,4,1488,58
5,5,1282,58
5,6,664,58
5,7,1328,58
5,8,347,58
5,9,834,58
7,1,497,59
7,2,499,59
7,3,3490,59
7,4,1413,59
7,5,891,59
7,6,707,59
7,7,1199,59
7,8,330,59
7,9,521,59
3,1,556,68
3,2,403,68
3,3,3203,68
3,4,1233,68
3,5,1184,68
3,6,588,68
3,7,1507,68
3,8,428,68
3,9,472,68
4,1,1242,69
4,2,613,69
4,3,4956,69
4,4,1925,69
4,5,1406,69
4,6,715,69
4,7,1969,69
4,8,604,69
4,9,1263,69
