OKRSEK,STRANA,HLASY,batch
11,1,904,19
11,2,91,19
11,3,165,19
11,4,87,19
11,5,114,19
11,6,191,19
11,7,655,19
1,1,4973,33
1,2,411,33
1,3,511,33
1,4,655,33
1,5,254,33
1,6,1013,33
1,7,1377,33
3,1,4701,36
3,2,821,36
3,3,211,36
3,4,525,36
3,5,395,36
3,6,494,36
3,7,1490,36
12,1,4457,36
12,2,387,36
12,3,551,36
12,4,737,36
12,5,583,36
12,6,625,36
12,7,1666,36
10,1,3394,40
10,2,372,40
10,3,327,40
10,4,606,40
10,5,177,40
10,6,382,40
10,7,1287,40
8,1,5371,41
8,2,677,41
8,3,1134,41
8,4,862,41
8,5,541,41
8,6,1109,41
8,7,2734,41
4,1,5728,42
4,2,696,42
4,3,1547,42
4,4,854,42
4,5,582,42
4,6,1508,42
4,7,3045,42
7,1,4157,43
7,2,972,43
7,3,554,43
7,4,831,43
7,5,844,43
7,6,586,43
7,7,1874,43
5,1,4050,43
5,2,733,43
5,3,926,43
5,4,683,43
5,5,395,43
5,6,1212,43
5,7,3101,43
6,1,4073,46
6,2,817,46
6,3,759,46
6,4,927,46
6,5,681,46
6,6,1045,46
6,7,1543,46
2,1,4432,50
2,2,946,50
2,3,1207,50
2,4,709,50
2,5,472,50
2,6,1723,50
2,7,2377,50
9,1,4988,61
9,2,759,61
9,3,813,61
9,4,1106,61
9,5,592,61
9,6,732,61
9,7,2161,61
